address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 서초구 양재동 391,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1772,18578629,02-2058-0612,홈플러스익스프레스 양재점,http://place.map.kakao.com/18578629,서울 서초구 동산로 72,127.04664349114938,37.47220258697929
서울 서초구 서초동 1582-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1883,1593236800,,이마트에브리데이 서초센트럴점,http://place.map.kakao.com/1593236800,서울 서초구 반포대로18길 36,127.01182152463142,37.48734184932373
서울 강남구 개포동 649,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1811,19921380,02-529-8544,홈플러스익스프레스 개포2점,http://place.map.kakao.com/19921380,서울 강남구 언주로 110,127.053067799085,37.4831201108364
서울 서초구 서초동 1685-8,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",3648,711838756,02-592-5637,롯데프리미엄푸드마켓 서초점,http://place.map.kakao.com/711838756,서울 서초구 서초중앙로24길 27,127.016401514684,37.4954098238729
서울 강남구 개포동 1283,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2100,931361946,,이마트에브리데이 개포래미안포레점,http://place.map.kakao.com/931361946,서울 강남구 언주로7길 6,127.05550324522109,37.47859412493731
서울 서초구 서초동 1557-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2105,2105321927,02-3487-5276,롯데슈퍼프레시 서초대로점,http://place.map.kakao.com/2105321927,서울 서초구 서초대로46길 35,127.010638183511,37.4909198637167
서울 강남구 대치동 922-25,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",2179,958198549,02-380-5111,노브랜드 강남한티역점,http://place.map.kakao.com/958198549,서울 강남구 선릉로 318,127.05232628213336,37.49797264874633
서울 서초구 양재동 230,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",2424,512338771,02-3498-1100,하나로마트 양재점,http://place.map.kakao.com/512338771,서울 서초구 청계산로 10,127.04358620220383,37.46359008942609
서울 서초구 우면동 728,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2308,22809001,,이마트에브리데이 우면점,http://place.map.kakao.com/22809001,서울 서초구 태봉로 60,127.02507566275,37.463685568183
서울 서초구 서초동 1521-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2214,21223257,02-587-5601,롯데슈퍼프레시 서초3동점,http://place.map.kakao.com/21223257,서울 서초구 명달로20길 60,127.00781534047,37.4864294610256
서울 강남구 도곡동 538-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2418,11779670,02-577-8547,홈플러스익스프레스 도곡점,http://place.map.kakao.com/11779670,서울 강남구 선릉로 227,127.05273641668649,37.495838882980884
서울 강남구 도곡동 527-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2486,11840189,02-2138-7162,GS더프레시 도곡렉슬점,http://place.map.kakao.com/11840189,서울 강남구 선릉로 225,127.052673780436,37.4952118102546
서울 강남구 개포동 1280,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2622,224140550,02-574-9779,GS더프레시 개포블레스티지점,http://place.map.kakao.com/224140550,서울 강남구 선릉로 8,127.06220036084477,37.48220203322011
서울 강남구 대치동 622,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2876,1238206084,02-569-6120,GS더프레시 강남대치점,http://place.map.kakao.com/1238206084,서울 강남구 남부순환로 2927,127.06033483167253,37.49345748971275
서울 강남구 대치동 1021-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2387,16065527,02-569-8545,홈플러스익스프레스 대치점,http://place.map.kakao.com/16065527,서울 강남구 도곡로 450,127.059759573124,37.49811328342
서울 강남구 삼성동 8-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",475,1492307432,,롯데슈퍼프레시 삼성점,http://place.map.kakao.com/1492307432,서울 강남구 선릉로 660,127.042331438739,37.515549855072
서울 강남구 논현동 258,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",896,16066665,02-3446-5601,롯데슈퍼프레시 논현점,http://place.map.kakao.com/16066665,서울 강남구 언주로122길 25,127.03866975955695,37.512952615393765
서울 강남구 대치동 903-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1821,143745185,02-3454-1797,GS더프레시 대치사거리점,http://place.map.kakao.com/143745185,서울 강남구 역삼로 453,127.05674808774667,37.50261619417113
서울 강남구 대치동 316,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2789,1732269792,,이마트에브리데이 대치은마점,http://place.map.kakao.com/1732269792,서울 강남구 삼성로 212,127.06420318809269,37.49598097280459
서울 강남구 대치동 316,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2837,20239048,02-566-6839,롯데슈퍼프레시 은마점,http://place.map.kakao.com/20239048,서울 강남구 삼성로 212,127.06434755229363,37.49553489597998
서울 강남구 대치동 511,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3040,8130819,02-555-8222,하나로마트 대치점,http://place.map.kakao.com/8130819,서울 강남구 삼성로 150,127.06672371055026,37.49458661976657
서울 송파구 방이동 103-15,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2210,500076770,02-416-0650,GS더프레시 송파나루역점,http://place.map.kakao.com/500076770,서울 송파구 올림픽로32길 53,127.112100658853,37.5124966949138
서울 송파구 석촌동 5-8,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1234,1447681086,02-414-5236,GS더프레시 송파석촌호수점,http://place.map.kakao.com/1447681086,서울 송파구 백제고분로33길 25,127.098601442782,37.5049664267649
서울 송파구 송파동 121,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2877,11840105,02-422-9003,롯데슈퍼프레시 송파점,http://place.map.kakao.com/11840105,서울 송파구 가락로 183,127.114680822547,37.5052086972562
서울 송파구 송파동 150-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2717,11205190,02-3431-8544,홈플러스익스프레스 송파점,http://place.map.kakao.com/11205190,서울 송파구 가락로28길 7,127.1166503955056,37.50628707342839
서울 송파구 잠실동 44-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1455,16705428,02-418-8545,홈플러스익스프레스 잠실점,http://place.map.kakao.com/16705428,서울 송파구 석촌호수로 133,127.091819948599,37.5075784997274
서울 송파구 가락동 913,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1732,1901732101,,이마트에브리데이 송파점,http://place.map.kakao.com/1901732101,서울 송파구 송파대로 345,127.11161318021125,37.499594768454806
서울 송파구 송파동 163-17,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1678,11840153,02-413-2252,GS더프레시 송파2점,http://place.map.kakao.com/11840153,서울 송파구 오금로32길 32,127.11888315480817,37.50355029768327
서울 송파구 삼전동 9-19,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1825,1422268083,02-3431-9336,홈플러스익스프레스 삼전역점,http://place.map.kakao.com/1422268083,서울 송파구 백제고분로 207,127.08979242497213,37.50411659535349
서울 송파구 방이동 217,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2526,10883134,1833-9779,GS더프레시 방이점,http://place.map.kakao.com/10883134,서울 송파구 오금로31가길 20,127.12315644815168,37.50733824879856
서울 송파구 오금동 615,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",2259,12264720,02-400-2007,하나로마트 방이역점,http://place.map.kakao.com/12264720,서울 송파구 양재대로72길 5,127.12737952744024,37.50994307856676
서울 송파구 문정동 150-2,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",4291,10890823,02-2295-2500,롯데마트 송파점,http://place.map.kakao.com/10890823,서울 송파구 중대로 80,127.11774721948497,37.49173203885067
서울 송파구 가락동 7,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",3012,12143566,02-401-5601,롯데슈퍼프레시 가락점,http://place.map.kakao.com/12143566,서울 송파구 오금로36길 8,127.125276596541,37.5029850672567
서울 강남구 수서동 724,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",2999,8046418,02-451-6123,이마트 수서점,http://place.map.kakao.com/8046418,서울 강남구 광평로 280,127.10344848976337,37.487537720340406
서울 송파구 가락동 88-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2304,18690332,,이마트에브리데이 가락동점,http://place.map.kakao.com/18690332,서울 송파구 중대로9길 35,127.118313002467,37.4962851606515
서울 송파구 방이동 89-11,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1802,8110447,,이마트에브리데이 올림픽점,http://place.map.kakao.com/8110447,서울 송파구 양재대로 1222,127.132772036756,37.5155116492856
서울 송파구 방이동 89-12,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1839,283919037,02-449-7183,롯데프레시&델리 올림픽점,http://place.map.kakao.com/283919037,서울 송파구 양재대로 1220,127.13326377107076,37.515339003912885
서울 송파구 문정동 628,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",4077,21393358,02-411-1234,이마트 가든파이브점,http://place.map.kakao.com/21393358,서울 송파구 충민로 10,127.11836060535106,37.47915335636237
서울 강동구 성내동 293-12,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",230,927542785,02-486-7787,GS더프레시 강동성내점,http://place.map.kakao.com/927542785,서울 강동구 풍성로38길 9,127.125593719901,37.5316068901517
서울 강동구 성내동 521,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",341,11779683,02-475-8545,홈플러스익스프레스 성내점,http://place.map.kakao.com/11779683,서울 강동구 풍성로 138,127.127391987531,37.5312454647709
서울 송파구 가락동 87-3,MT1,대형마트,"가정,생활 > 대형마트",2272,394292468,02-408-6834,홈마트24시 가락동본점,http://place.map.kakao.com/394292468,서울 송파구 중대로9길 44,127.118874820598,37.4968666466268
서울 송파구 오금동 52-23,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2975,27225958,02-448-8562,홈플러스익스프레스 서울오금점,http://place.map.kakao.com/27225958,서울 송파구 동남로23길 57,127.13426371298921,37.504618627459095
서울 강동구 둔촌동 174-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1717,885713692,,이마트에브리데이 둔촌포레온점,http://place.map.kakao.com/885713692,서울 강동구 양재대로 1300,127.13876445753755,37.52023502547613
서울 강동구 둔촌동 170-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1203,1896424148,02-486-4421,GS더프레시 둔촌포레온점,http://place.map.kakao.com/1896424148,서울 강동구 양재대로 1360,127.13681970911118,37.52693173803328
서울 강동구 성내동 428-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1088,298583840,02-479-4244,강동농협하나로마트 둔촌역점,http://place.map.kakao.com/298583840,서울 강동구 양재대로 1349,127.13535994207625,37.526717179794495
서울 강남구 수서동 713,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2959,483632834,02-459-5601,롯데프레시&델리 수서역점,http://place.map.kakao.com/483632834,서울 강남구 밤고개로1길 10,127.101845808454,37.4880256568877
서울 강동구 둔촌동 170-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1196,1537969492,02-488-9441,하나로마트 둔촌포레온점,http://place.map.kakao.com/1537969492,서울 강동구 양재대로 1360,127.1371217760945,37.52817296741863
서울 강동구 천호동 421-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1160,1429207512,02-487-4080,강동농협하나로마트 로데오점,http://place.map.kakao.com/1429207512,서울 강동구 구천면로 202,127.12713454537561,37.540209792032506
서울 강동구 천호동 563,MT1,대형마트,"가정,생활 > 대형마트 > 킴스클럽",1228,18276123,02-2224-6666,킴스클럽 천호2점,http://place.map.kakao.com/18276123,서울 강동구 구천면로 189,127.12594107207062,37.54103818829606
서울 강동구 길동 384-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1456,1670821808,02-472-5604,롯데슈퍼프레시 길동점,http://place.map.kakao.com/1670821808,서울 강동구 성안로 176,127.13629235156841,37.53865075961047
서울 강동구 둔촌동 451-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1647,2094557763,,롯데슈퍼 강동둔촌점,http://place.map.kakao.com/2094557763,서울 강동구 진황도로 165,127.1423882398078,37.53123644531326
서울 강동구 길동 391-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1740,16056150,02-470-8529,홈플러스익스프레스 길동점,http://place.map.kakao.com/16056150,서울 강동구 양재대로 1486,127.140542770394,37.538359259711
서울 강동구 천호동 42,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",2365,8165502,02-3400-8000,홈플러스 메가푸드마켓 2.0 강동점,http://place.map.kakao.com/8165502,서울 강동구 양재대로 1571,127.14222876383826,37.54555802503742
서울 강동구 암사동 487-33,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",2375,12264730,,강동농협하나로마트,http://place.map.kakao.com/12264730,서울 강동구 구천면로 331,127.136208364804,37.5490826200975
서울 강동구 명일동 46-4,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",3935,10666796,02-2145-1234,이마트 명일점,http://place.map.kakao.com/10666796,서울 강동구 고덕로 276,127.155987297642,37.5546046874526
서울 강동구 암사동 473-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2662,12437909,02-441-8545,홈플러스익스프레스 암사점,http://place.map.kakao.com/12437909,서울 강동구 고덕로24길 50,127.13510071731967,37.55234190036307
서울 강동구 명일동 312-99,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2975,8564399,02-426-3708,GS더프레시 명일점,http://place.map.kakao.com/8564399,서울 강동구 양재대로 1630,127.14479339446238,37.55106270884897
