school_name,school_type,gu,dong,address,address_detail,founded
강현중학교,중학교,동작구,상도동,서울특별시 동작구 상도로13라길 22,/ 강현중학교 (상도동),19680806
개봉중학교,중학교,구로구,개봉동,서울특별시 구로구 고척로21나길 68,(개봉동),19840504
개운중학교,중학교,성북구,돈암동,서울특별시 성북구 북악산로 935,(돈암동/개운중학교),20060301
개웅중학교,중학교,구로구,개봉동,서울특별시 구로구 개봉로11길 81,/ 개웅중학교 (개봉동/개웅중학교),19870212
개원중학교,중학교,강남구,개포동,서울특별시 강남구 영동대로 101,/ 개원중학교 (개포동/개원중학교),19841204
개포고등학교,고등학교,강남구,개포동,서울특별시 강남구 개포로 402,(개포동/ 개포고등학교),19870512
개포중학교,중학교,강남구,개포동,서울특별시 강남구 선릉로 9,(개포동/개포중학교),19821209
거원중학교,중학교,송파구,거여동,서울특별시 송파구 양산로2길 30,(거여동/거원중학교),19971220
건국대학교사범대학부속고등학교,고등학교,광진구,화양동,서울특별시 광진구 능동로 120,/ 건국대학교사범대학부속고등학교 (화양동),19800131
건국대학교사범대학부속중학교,중학교,광진구,,서울특별시 광진구 자양로 145-1,건국대학교사범대학부속중학교,19671230
경기고등학교,고등학교,강남구,삼성동,서울특별시 강남구 영동대로 643,/ 경기고등학교 (삼성동),19001003
경기기계공업고등학교,고등학교,노원구,하계동,서울특별시 노원구 공릉로 264,(하계동),19570215
경기기계공업고등학교부설미래기술교육센터,공동실습소,노원구,하계동,서울특별시 노원구 공릉로 264,(하계동/ 경기기계공업고등학교),19820601
경기상업고등학교,고등학교,종로구,청운동,서울특별시 종로구 자하문로 136,(청운동),19230206
경기여자고등학교,고등학교,강남구,개포동,서울특별시 강남구 삼성로 29,/ 경기여자고등학교 (개포동),19080401
경기여자고등학교부설방송통신고등학교,방송통신고등학교,강남구,개포동,서울특별시 강남구 삼성로 29,(개포동/경기여자고등학교),19740301
경기초등학교,초등학교,서대문구,,서울특별시 서대문구 경기대로9길 10,(충정로2가/경기초등학교),19641203
경동고등학교,고등학교,성북구,삼선동,서울특별시 성북구 보문로29길 49,(삼선동3가/ 경동고등학교),19400416
경동고등학교부설방송통신고등학교,방송통신고등학교,성북구,삼선동,서울특별시 성북구 보문로29길 49,(삼선동3가/ 경동고등학교),19741231
경문고등학교,고등학교,동작구,동작동,서울특별시 동작구 동작대로 171,/ 경문고등학교 (동작동),19800124
경복고등학교,고등학교,종로구,청운동,서울특별시 종로구 자하문로28가길 9,/ 경복고등학교 (청운동/경복고등학교),19210502
경복고등학교부설방송통신고등학교,방송통신고등학교,종로구,청운동,서울특별시 종로구 자하문로28가길 9,(청운동),19740323
경복비즈니스고등학교,고등학교,강서구,등촌동,서울특별시 강서구 화곡로 379,(등촌동),19721002
경복여자고등학교,고등학교,강서구,등촌동,서울특별시 강서구 화곡로63길 40,/ 경복여자고등학교 (등촌동),19931002
경복초등학교,초등학교,광진구,능동,서울특별시 광진구 천호대로130길 58,/ 경복초등학교 (능동),19650302
경서중학교,중학교,강서구,가양동,서울특별시 강서구 양천로59길 31,(가양동),19500901
경성고등학교,고등학교,마포구,연남동,서울특별시 마포구 성미산로 111,/ 경성고등학교 (연남동),19671229
경성중학교,중학교,마포구,연남동,서울특별시 마포구 성미산로 111,/ 경성중학교 (연남동/경성중고등학교),19670902
경수중학교,중학교,성동구,성수동,서울특별시 성동구 뚝섬로13길 14,(성수동2가),19801227
경신고등학교,고등학교,종로구,혜화동,서울특별시 종로구 혜화로 74,(혜화동/경신중고등학교),18850509
경신중학교,중학교,종로구,혜화동,서울특별시 종로구 혜화로 74,(혜화동/경신중고등학교),18850509
경원중학교,중학교,서초구,잠원동,서울특별시 서초구 신반포로33길 39,(잠원동/경원중학교),19810301
경인고등학교,고등학교,구로구,고척동,서울특별시 구로구 경인로46길 31,/ 경인고등학교 (고척동),20020301
경인중학교,중학교,구로구,개봉동,서울특별시 구로구 경인로 301,(개봉동),19691111
경일고등학교,고등학교,성동구,성수동,서울특별시 성동구 성수일로 27,/ 경일고등학교 (성수동1가),20040506
경일중학교,중학교,성동구,성수동,서울특별시 성동구 성수일로 27,(성수동1가),20031230
경희고등학교,고등학교,동대문구,회기동,서울특별시 동대문구 경희대로 26,(회기동/ 경희고등학교),19591212
경희여자고등학교,고등학교,동대문구,,서울특별시 동대문구 경희대로 26,경희여자고등학교,19600209
경희여자중학교,중학교,동대문구,회기동,서울특별시 동대문구 경희대로 26,(회기동),19600209
경희중학교,중학교,동대문구,회기동,서울특별시 동대문구 경희대로 26,/ 경희중학교 (회기동),19591212
경희초등학교,초등학교,동대문구,회기동,서울특별시 동대문구 경희대로 26,/ 경희초등학교 (회기동/ 경희대학교),19610331
계성고등학교,고등학교,성북구,길음동,서울특별시 성북구 길음로 63,/ 계성고등학교 (길음동),19440908
계성초등학교,초등학교,서초구,반포동,서울특별시 서초구 신반포로19길 23,/ 계성초등학교 (반포동),18820908
고덕중학교,중학교,강동구,고덕동,서울특별시 강동구 동남로82길 94,(고덕동),19841130
고려대학교사범대학부속고등학교,고등학교,성북구,정릉동,서울특별시 성북구 정릉로 161,/ 고려대학교사범대학부속고등학교 (정릉동),19680311
고려대학교사범대학부속중학교,중학교,성북구,정릉동,서울특별시 성북구 정릉로 161,(정릉동/고려대학교사범대학부속중학교),19680311
고명외식고등학교,고등학교,성북구,돈암동,서울특별시 성북구 북악산로 870,(돈암동),19560221
고명중학교,중학교,성북구,돈암동,서울특별시 성북구 북악산로 870,(돈암동/고명중학교),19550315
고척고등학교,고등학교,구로구,고척동,서울특별시 구로구 중앙로15길 162,/ 고척고등학교 (고척동/ 고척고등학교),19841215
고척중학교,중학교,구로구,고척동,서울특별시 구로구 중앙로3길 20,/ 고척중학교 (고척동),19841208
공릉중학교,중학교,노원구,공릉동,서울특별시 노원구 노원로1길 42,(공릉동/공릉중학교),19841208
공항고등학교,고등학교,강서구,마곡동,서울특별시 강서구 방화대로34길 43,(마곡동/ 공항고등학교),19821130
공항중학교,중학교,강서구,공항동,서울특별시 강서구 방화대로 241,(공항동/공항중학교),19550428
관악고등학교,고등학교,영등포구,양평동,서울특별시 영등포구 영등포로6길 26,(양평동2가),19550427
관악중학교,중학교,관악구,봉천동,서울특별시 관악구 남부순환로237길 60,/ 관악중학교 (봉천동),19810225
광남고등학교,고등학교,광진구,광장동,서울특별시 광진구 아차산로70길 17-16,/ 광남고등학교 (광장동/ 광남고등학교),19860125
광남중학교,중학교,광진구,광장동,서울특별시 광진구 아차산로70길 17-62,/ 광남중학교 (광장동),19930116
광문고등학교,고등학교,강동구,고덕동,서울특별시 강동구 동남로 968,/ 광문고등학교 (고덕동),19851105
광성고등학교,고등학교,마포구,신수동,서울특별시 마포구 신수로8길 20,(신수동),18940406
광성중학교,중학교,,신수동,서울 마포구 신수로8길 20,(신수동/광성중고등학교),18940406
광성하늘빛학교,특수학교,송파구,풍납동,서울특별시 송파구 올림픽로 625,/ 광성하늘빛학교 (풍납동/광성교회),19991108
광신고등학교,고등학교,관악구,신림동,서울특별시 관악구 광신길 141,(신림동/광신중고등학교),19870120
광신방송예술고등학교,고등학교,관악구,신림동,서울특별시 관악구 광신길 141,(신림동/ 광신방송예술고등학교),19051010
광신중학교,중학교,관악구,신림동,서울특별시 관악구 광신길 141,/ 광신중학교 (신림동),19511010
광양고등학교,고등학교,광진구,자양동,서울특별시 광진구 자양로3가길 31,(자양동),19861215
광양중학교,중학교,광진구,자양동,서울특별시 광진구 자양로3길 7,(자양동),19860129
광영고등학교,고등학교,양천구,신월동,서울특별시 양천구 남부순환로30길 17,(신월동/광영고등학교),19850201
광영여자고등학교,고등학교,양천구,신월동,서울특별시 양천구 남부순환로30길 17,/ 광영여자고등학교 (신월동),19841217
광운인공지능고등학교,고등학교,노원구,월계동,서울특별시 노원구 광운로1길 24,(월계동/광운중학교/전자공업고등학교),19340520
광운중학교,중학교,노원구,월계동,서울특별시 노원구 광운로1길 24,(월계동/광운중학교),19641207
광운초등학교,초등학교,성북구,장위동,서울특별시 성북구 한천로 694,/ 광운초등학교 (장위동/ 광운초등학교),19651025
광장중학교,중학교,광진구,광장동,서울특별시 광진구 광장로1길 1,/ 광장중학교 (광장동),19821209
광진중학교,중학교,광진구,자양동,서울특별시 광진구 뚝섬로64길 45,(자양동/광진중학교),19790901
광희중학교,중학교,성동구,응봉동,서울특별시 성동구 독서당로62길 46,/ 광희중학교 (응봉동),19370521
교남학교,특수학교,강서구,화곡동,서울특별시 강서구 까치산로22길 38,/ 교남학교 (화곡동),19830125
구로고등학교,고등학교,구로구,구로동,서울특별시 구로구 가마산로27길 45,/ 구로고등학교 (구로동),19811231
구로중학교,중학교,구로구,구로동,서울특별시 구로구 구로중앙로 48,(구로동),19780105
구룡중학교,중학교,강남구,개포동,서울특별시 강남구 선릉로 103,"(개포동,구룡중학교)",19881224
구산중학교,중학교,은평구,구산동,서울특별시 은평구 갈현로15길 20-23,(구산동/구산중학교),19811209
구암고등학교,고등학교,관악구,봉천동,서울특별시 관악구 성현로 57,(봉천동/구암고등학교),20120301
구암중학교,중학교,관악구,봉천동,서울특별시 관악구 성현로 53,(봉천동),20040301
구의중학교,중학교,광진구,화양동,서울특별시 광진구 광나루로30길 80,(화양동),19840430
구일고등학교,고등학교,구로구,구로동,서울특별시 구로구 구일로 90-51,(구로동),19900120
구일중학교,중학교,구로구,구로동,서울특별시 구로구 구일로 90-133,(구로동),19900120
구현고등학교,고등학교,구로구,구로동,서울특별시 구로구 경인로53가길 17,(구로동),20080301
국립국악고등학교,고등학교,강남구,개포동,서울특별시 강남구 개포로22길 65,(개포동/ 국악고등학교),19550401
국립국악중학교,각종학교(중),강남구,개포동,서울특별시 강남구 개포로22길 65,/ 국립국악중고등학교 (개포동),19550401
국립전통예술고등학교,고등학교,금천구,시흥동,서울특별시 금천구 시흥대로38길 62,(시흥동),19600513
국립전통예술중학교,각종학교(중),금천구,시흥동,서울특별시 금천구 시흥대로38길 62,(시흥동),19600310
국사봉중학교,중학교,동작구,상도동,서울특별시 동작구 양녕로20길 20,/ 국사봉중학교 (상도동),19860119
금성초등학교,초등학교,중랑구,신내동,서울특별시 중랑구 신내로21길 55,/ 금성초등학교 (신내동),19650607
금옥여자고등학교,고등학교,양천구,신정동,서울특별시 양천구 신정로 213,(신정동),19810115
