ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNMA,FA_RDNDA,FA_RDNZC,FA_TELNO,LOAD_DTM,lat,lng,geocode_source
B10,서울특별시교육청,강남구,교습소,19723,김종현영어교습소,19990114,19990114,개원,        ,99991231,17,4,입시.검정 및 보습,보통교과,중등영어(마스터),보습,"중등영어(마스터):450000, 고등영어(마스터):450000, 수능1등급:450000, N수생:450000, 클리닉:600000",N,N,서울특별시 강남구 도곡로93길 9,", 6층일부(602호) (대치동)",135842,02-563-2515,20250928,37.500834891089,127.064501719435,rdnma
B10,서울특별시교육청,강남구,교습소,3000017302,김주경영어교습소,20130520,20130520,개원,        ,99991231,8,4,입시.검정 및 보습,보통교과,중등영어,보습,"중등영어:400000, 고등영어:500000",Y,N,서울특별시 강남구 삼성로 305,", 3층 (대치동,신성빌딩)",135999,010-2720-1468,20241215,37.4992784420394,127.060335782938,rdnma
B10,서울특별시교육청,강남구,교습소,3000034349,김준희수학클리닉수학교습소,20190501,20190501,개원,        ,99991231,8,4,입시.검정 및 보습,보통교과,,보습, ,Y,N,서울특별시 강남구 남부순환로 2927,", 2층 213호 (대치동, 대치 클래시아)",6280,02-000-0000,20231018,37.4936757916501,127.060358414855,rdnma
B10,서울특별시교육청,강남구,교습소,3000050377,김중래과학교습소,20240509,20240509,개원,        ,        ,0,1,입시.검정 및 보습,보통교과,초등과학,보습,"초등과학:130000, 중등과학:240000, 고등과학:280000",Y, ,서울특별시 강남구 선릉로66길 8,(대치동) 302호,6205,010-6399-7506,20241215,37.4984493458825,127.052586150044,rdnma
B10,서울특별시교육청,강남구,교습소,3000054194,김중래실험과학교습소,20260219,20260219,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,서울특별시 강남구 선릉로66길 8,", 2층 201호(대치동)",6205,,20260301,37.4984493458825,127.052586150044,rdnma
B10,서울특별시교육청,강남구,교습소,3000040309,김태진과학교습소,20211206,20211206,개원,        ,99991231,5,5,입시.검정 및 보습,보통교과,과학,보습,과학:300000,Y,N,서울특별시 강남구 역삼로64길 16,", 301호 (대치동)",6199,,20231018,37.500116476754,127.052991162772,rdnma
B10,서울특별시교육청,강남구,교습소,3000020770,김혜경영어교습소,20140725,20140725,개원,        ,99991231,8,8,입시.검정 및 보습,보통교과,중고등영어,보습, ,Y,N,서울특별시 강남구 도곡로93길 12,", 203호 (대치동,래미안 대치 하이스턴)",135842,02-567-5350,20231018,37.5015123626981,127.065474666225,rdnma
B10,서울특별시교육청,강남구,교습소,3000025285,깨단수학교습소,20160126,20160126,개원,        ,99991231,315,5,입시.검정 및 보습,보통교과,수학M1-1,보습,"수학M1-1:200000, 수학M1-2:400000, 수학M2-1:220000, 수학M2-2:440000, 수학M2-3:660000, 수학M3-1:240000, 수학M3-2:480000, 수학M3-3:720000, 수학H클리닉:75000, 수학H1-1:240000, 수학H1-2:480000, 수학H1-3:720000, 수학H1-4:960000, 수학H1-5:1200000, 수학H1-6:1440000, 수학H1-7:1680000, 수학H1-8:1920000, 수학H2-1:260000, 수학H2-2:520000, 수학H2-3:780000, 수학H2-4:1040000, 수학H2-5:1300000, 수학H2-6:1560000, 수학H2-7:1820000, 수학H3-1:280000, 수학H3-2:560000, 수학H3-3:840000, 수학H3-4:1120000, 수학H3-5:1400000, 수학H4-1:300000, 수학H4-2:600000, 수학H4-2.5:750000, 수학H4-3:900000, 수학H4-4:1200000, 수학H4-5:1500000",Y,N,서울특별시 강남구 역삼로64길 15,", 202호 (대치동)",6200,02-568-3688,20231018,37.5001331106452,127.053268696919,rdnma
B10,서울특별시교육청,강남구,교습소,2000004427,꼬망세피아노교습소,19940330,19940330,개원,        ,99991231,15,0,예능(대),예능(중),,음악, ,N,N,서울특별시 강남구 개포로 516,", 201호 상가 (개포동,개포주공아파트)",135993,02-445-7320,20231018,37.4891406792843,127.070871480537,rdnma
B10,서울특별시교육청,강남구,교습소,3000034074,꿈꾸는도토리미술교습소,20190327,20190327,개원,        ,99991231,7,4,예능(대),예능(중),,미술, ,Y,N,서울특별시 강남구 선릉로68길 27,", 101호 (대치동)",6200,02-0000-0000,20231018,37.4996034549829,127.053961895565,rdnma
B10,서울특별시교육청,강남구,교습소,3000026825,꿈꾸는집현전논술교습소,20160801,20160801,개원,        ,99991231,15,5,입시.검정 및 보습,보통교과,,보습·논술, ,Y,N,서울특별시 강남구 광평로10길 15,", 1층 121호 (일원동, 상록수아파트상가동)",6360,02-0000-0000,20231018,37.482899384108,127.083445404216,rdnma
B10,서울특별시교육청,강남구,교습소,3000017089,꿈의수학교습소,20130422,20130422,개원,        ,99991231,30,5,입시.검정 및 보습,보통교과,초등수학(주2일반),보습, ,Y,N,서울특별시 강남구 삼성로 151,", 303호일부 (대치동)",6291,02-0000-0000,20250330,37.493154981993,127.062999980103,rdnma
B10,서울특별시교육청,강남구,교습소,3000051776,끌올영어교습소,20250109,20250109,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,서울특별시 강남구 삼성로57길 40,1층 일부(대치동),6279,,20250112,37.4973749534322,127.057859824411,rdnma
B10,서울특별시교육청,강남구,교습소,3000050103,나나국어교습소,20240327,20240327,개원,        ,        ,0,4,입시.검정 및 보습,,,, ,Y, ,서울특별시 강남구 논현로51길 25,", 202호 일부(좌측)(도곡동,현대그린아파트)",6269,,20240331,37.4890474712049,127.039533410678,rdnma
B10,서울특별시교육청,강남구,교습소,25390,나랏말씀교습소,20090907,20090907,개원,        ,99991231,5,6,입시.검정 및 보습,보통교과,,보습, ,N,N,서울특별시 강남구 선릉로10길 4-3,  아트빌라 201호 (개포동),135802,02-571-2655,20231119,37.4831048562507,127.060966561977,rdnma
B10,서울특별시교육청,강남구,교습소,3000031793,나를바꾸는영어영어교습소,20180516,20180516,개원,        ,99991231,21,3,국제화,외국어,초등 Inter,실용외국어(유아/초·중·고), ,Y,N,서울특별시 강남구 논현로163길 13-5,", 3층 (신사동)",6031,02-540-4805,20231018,37.5237308525801,127.027065938086,rdnma
B10,서울특별시교육청,강남구,교습소,3000026670,나무피아노교습소,20160627,20160627,개원,        ,99991231,20,5,예능(대),예능(중),,음악, ,Y,N,서울특별시 강남구 남부순환로365길 26,", 301호 (도곡동)",6270,02-0000-0000,20231018,37.4870159556898,127.039572253845,rdnma
B10,서울특별시교육청,강남구,교습소,27355,나미여앤피카소미술교습소,20100106,20100106,개원,        ,99991231,48,6,예능(대),예능(중),미술1,음악,"미술1:170000, 미술2:110000, 미술3:190000, 미술4:200000, 미술5:240000, 미술6:250000, 미술7:700000, 미술8:400000",Y,N,서울특별시 강남구 역삼로52길 14,", 301호 (역삼동)",6216,02-3452-3962,20231018,37.4985541072519,127.047989898024,rdnma
B10,서울특별시교육청,강남구,교습소,9079,나사과학교습소,20050330,20050330,개원,        ,99991231,4,4,입시.검정 및 보습,보통교과,통합과학,보습,"통합과학:280000, 물리학Ⅰ:280000, 물리학Ⅱ:280000, 일반물리:280000, 수리물리:280000, 중등과학:280000",Y,N,서울특별시 강남구 삼성로 212, 은마상가편의시설210호 (대치동),135969,02-553-7939,20250629,37.4996157705058,127.065915414443,rdnma
B10,서울특별시교육청,강남구,교습소,3000036920,나인교육진학상담지도교습소,20200519,20200519,개원,        ,99991231,18,3,입시.검정 및 보습,진학지도,정시상담,진학상담지도,"정시상담:500000, 수시상담:500000, 상시상담:99000",Y,N,서울특별시 강남구 압구정로 114,", 303호 (신사동)",6028,010-0000-0000,20250601,37.523286306744,127.021302749816,rdnma
B10,서울특별시교육청,강남구,교습소,3000050395,남다른스칼라수학교습소,20240513,20240513,개원,        ,        ,0,6,입시.검정 및 보습,,,, ,Y, ,서울특별시 강남구 삼성로 151,", 3층 305호(대치동,선경아파트)",6291,02-2226-0429,20240519,37.493154981993,127.062999980103,rdnma
B10,서울특별시교육청,강남구,교습소,3000048531,남주희음악교습소,20240105,20240105,개원,        ,        ,0,0,예능(대),,,, ,Y, ,서울특별시 강남구 선릉로86길 16,4층 (대치동),6198,,20250309,37.5032622144877,127.051021356675,rdnma
B10,서울특별시교육청,강남구,교습소,28618,내가키우는나무논술교습소,20100513,20100513,개원,        ,99991231,4,4,입시.검정 및 보습,보통교과,논술 초등,보습·논술, ,N,N,서울특별시 강남구 남부순환로 2927,"215호, 216호(대치동)",6280,02-0000-0000,20260208,37.4936757916501,127.060358414855,rdnma
B10,서울특별시교육청,강남구,교습소,3000039058,내공수학교습소,20210521,20210521,개원,        ,99991231,3,1,입시.검정 및 보습,보통교과,,보습, ,Y,N,서울특별시 강남구 논현로51길 25,", 상가동 203호 (도곡동, 현대그린아파트)",6269,,20250413,37.4890474712049,127.039533410678,rdnma
B10,서울특별시교육청,강남구,교습소,3000050949,넥스트레벨(NEXTLEVEL)영어교습소,20240813,20240813,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,영어A,보습·논술,"영어A:360000, 영어B:380000, 영어C:390000, 영어D:450000, 영어E:500000, 영어F:550000, 영어G:620000",Y, ,서울특별시 강남구 영동대로 22,"826동 S1B1-0101-1호(일원동,디에이치 자이 개포)",6346,02-000-0000,20250518,37.4910941147932,127.074163955752,rdnma
B10,서울특별시교육청,강남구,교습소,3000040443,논리와철학논술교습소,20211222,20211222,개원,        ,99991231,10,5,입시.검정 및 보습,보통교과,,보습·논술, ,Y,N,서울특별시 강남구 영동대로 216,", 402호 (대치동, 상지빌딩)",6286,,20231018,37.4984026959186,127.069462232625,rdnma
B10,서울특별시교육청,강남구,교습소,3000053194,논술공감논술교습소,20250909,20250909,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,서울특별시 강남구 도곡로78길 22,", 305호(대치동,대치삼성아파트 상가동)",6279,02-577-0505,20250914,37.4966357303128,127.0588476129,rdnma
B10,서울특별시교육청,강남구,교습소,3000034978,논술플로우논술교습소,20190806,20190806,개원,        ,99991231,8,4,입시.검정 및 보습,보통교과,논술 초등(저),보습·논술,"논술 초등(저):170000, 논술 초등(고):180000, 논술 중등:190000",Y,N,서울특별시 강남구 삼성로67길 47,", 101호 (대치동)",6204,02-6368-1290,20240331,37.5000463371667,127.05581982532,rdnma
B10,서울특별시교육청,강남구,교습소,3000034850,뉴아트유학미술교습소,20190718,20190718,개원,        ,99991231,6,6,예능(대),예능(중),,미술, ,Y,N,서울특별시 강남구 압구정로 224,", 305호 중 동측 1번째 칸 (신사동, 우미빌딩)",6023,02-0000-0000,20231018,37.5285627338967,127.032148474509,rdnma
B10,서울특별시교육청,강남구,교습소,8755,"늘,피아노교습소",20050318,20050318,개원,        ,99991231,16,4,예능(대),예능(중),초급(피아노),음악,"초급(피아노):160000, 고급2(피아노):200000, 중급1(피아노):170000, 중급2(피아노):180000, 고급1(피아노):190000",Y,N,서울특별시 강남구 일원로3길 20,  2층일부 (일원동),135516,02-2226-5904,20250713,37.4915416434134,127.082199525416,rdnma
B10,서울특별시교육청,강남구,교습소,3000041564,늘품수학교습소,20220531,20220531,개원,20221017,20221030,12,8,입시.검정 및 보습,보통교과,수학1,보습,"수학1:200000, 수학2:300000, 수학3:340000, 수학4:380000, 수학5:420000, 수학6:460000, 수학7:500000, 수학8:600000, 수학9:650000, 수학10:700000, 수학A:750000, 수학B:800000, 수학C:850000, 수학D:900000, 수학E:960000, 수학F:1020000, 수학G:1080000",Y,N,서울특별시 강남구 선릉로62길 37,", 1층(대치동)",6207,010-7408-0525,20251116,37.4981281102735,127.055404725993,rdnma
B10,서울특별시교육청,강남구,교습소,3000030816,늘픔논술국어교습소,20180112,20180112,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,초등,보습·논술, ,Y,N,서울특별시 강남구 테헤란로16길 13,", 202호 (역삼동)",6235,02-000-0000,20231018,37.4986786864002,127.03406719528,rdnma
B10,서울특별시교육청,강남구,교습소,3000049012,늘피아노음악교습소,20240315,20240315,개원,        ,        ,0,5,예능(대),예능(중),,음악,"피아노초급1:170000, 피아노초급2:190000, 피아노중급1:180000, 피아노중급2:200000, 피아노입시1:190000, 피아노입시2:210000, 바이올린입시:220000, 우쿨렐레입시:80000, 칼림바입시:80000",Y, ,서울특별시 강남구 도곡로93길 23,", B104호 (대치동,대치 르엘)",6190,010-8991-2314,20250713,37.5013575539498,127.063355872072,rdnma
B10,서울특별시교육청,강남구,교습소,3000038848,다른영어교습소,20210416,20210416,개원,        ,99991231,6,3,입시.검정 및 보습,보통교과,,보습·논술, ,Y,N,서울특별시 강남구 논현로175길 64,", 402호 (신사동)",6029,,20250914,37.5242514413408,127.023764876946,rdnma
B10,서울특별시교육청,강남구,교습소,3000033208,다봄국어교습소,20181128,20181128,개원,        ,99991231,48,5,입시.검정 및 보습,보통교과,국어,보습,"국어:400000, 국어문제풀이:99000, 국어클리닉:600000",Y,N,서울특별시 강남구 도곡로 405,", 202-1호(대치동)",6207,02-553-0717,20250601,37.4973689050395,127.054668203745,rdnma
B10,서울특별시교육청,강남구,교습소,24117,다빈치미술교습소,20090512,20090512,개원,        ,99991231,9,9,예능(대),예능(중),미술(1),미술,"미술(1):150000, 미술(2):75000",Y,N,서울특별시 강남구 남부순환로365길 26,", 401호 (도곡동)",6270,02-0000-0000,20260201,37.4870159556898,127.039572253845,rdnma
B10,서울특별시교육청,강남구,교습소,3000053613,다풀수학교습소,20251127,20251127,개원,        ,        ,0,3,입시.검정 및 보습,,,, ,Y, ,서울특별시 강남구 남부순환로 2917,", 2층 206-나호(대치동, 청실종합상가))",6280,,20251214,37.4931666957307,127.059164905458,rdnma
B10,서울특별시교육청,강남구,교습소,26839,닥터정이클래스삼성센터영어교습소,20091210,20091210,개원,        ,99991231,10,7,입시.검정 및 보습,보통교과,,보습, ,N,N,서울특별시 강남구 삼성로119길 17,  2층 201호 (삼성동),135864,070-7591-2895,20231018,37.5157517901266,127.050108549922,rdnma
B10,서울특별시교육청,강남구,교습소,3000037536,달리의배꼽미술교습소,20200916,20200916,개원,        ,99991231,66,9,예능(대),예능(중),,미술, ,Y,N,서울특별시 강남구 역삼로64길 19,", 2층 일부(정면)(대치동)",6200,02-0000-0000,20240519,37.4998811331804,127.05339314247,rdnma
B10,서울특별시교육청,강남구,교습소,3000010893,달빛피아노음악교습소,20110516,20110516,개원,        ,99991231,20,5,예능(대),예능(중),바이엘1,음악,"바이엘1:130000, 체르니100 2:150000, 체르니30 3:170000, 바이엘2:140000, 체르니100 3:160000, 체르니40 1(중급):160000, 바이엘3:150000, 체르니30 1:150000, 체르니40 2(중급):170000, 작품반(중급):210000, 체르니100 1:140000, 체르니30 2:160000, 체르니40 3(중급):180000, 입시:420000",Y,N,서울특별시 강남구 헌릉로590길11,리엔파크3단지 상가동 201호(세곡동),135190,02-445-4866,20260301,37.4643990418051,127.104002692314,rdnma
B10,서울특별시교육청,강남구,교습소,3000041409,대길수학교습소,20220506,20220506,개원,        ,99991231,8,4,입시.검정 및 보습,보통교과,수학중등,보습,"수학중등:600000, 수학고등:750000",Y,N,서울특별시 강남구 삼성로63길 8,", B103호 (대치동, 에벤에셀)",6203,02-000-0000,20231018,37.5000626534486,127.059495365835,rdnma
